id,teff_16,teff,teff_84,e_teff,logg_16,logg,logg_84,e_logg,feh_16,feh,feh_84,e_feh,age_16,age,age_84,mass_16,mass,mass_84,radius_16,radius,radius_84,distance_16,distance,distance_84,luminosity_16,luminosity,luminosity_84,AV_16,AV,AV_84,nu_max_16,nu_max,nu_max_84,delta_nu_16,delta_nu,delta_nu_84
4634176704868856576,-17,5867,26,31,-0.01,4.27,0.01,0.010,-0.025,-0.502,0.025,0.035,-0.72,13.02,0.35,-0.01,0.83,0.01,-0.005,1.106,0.005,-1.069,334.986,1.101,-0.021,1.308,0.023,-0.017,0.117,0.020,-26.814,2102.973,34.726,-0.888,113.391,1.128
4637151944677476480,-17,5675,21,27,-0.01,4.39,0.01,0.009,-0.019,-0.366,0.023,0.030,-0.88,12.99,0.38,-0.00,0.81,0.01,-0.005,0.954,0.005,-1.052,293.648,1.076,-0.016,0.852,0.015,-0.021,0.059,0.020,-32.936,2814.556,44.734,-1.039,138.986,1.328
4637482111700121216,-4,5176,5,7,-0.00,4.56,0.00,0.005,-0.014,-0.420,0.015,0.021,-0.85,12.71,0.56,-0.00,0.71,0.00,-0.002,0.731,0.002,-0.613,178.965,0.646,-0.002,0.345,0.002,-0.000,0.000,0.001,-30.612,4395.778,41.837,-0.906,191.866,1.063
4637283890368813824,-13,5967,20,24,-0.01,4.24,0.01,0.010,-0.023,-0.674,0.029,0.037,-0.53,12.95,0.35,-0.01,0.82,0.01,-0.006,1.130,0.006,-1.429,336.453,1.369,-0.025,1.461,0.025,-0.013,0.092,0.016,-28.850,1966.903,32.532,-1.023,109.187,1.068
6391166320067008512,-17,6021,18,25,-0.01,4.28,0.01,0.016,-0.054,-0.745,0.074,0.091,-1.01,12.51,0.69,-0.01,0.81,0.02,-0.007,1.076,0.007,-1.234,327.972,1.260,-0.012,1.371,0.012,-0.000,0.000,0.000,-40.290,2133.004,64.940,-1.299,116.313,1.799
6391130177917875200,-32,7174,34,47,-0.00,4.28,0.00,0.004,-0.008,0.025,0.005,0.010,-0.05,0.51,0.01,-0.01,1.46,0.01,-0.006,1.458,0.005,-2.920,588.826,2.357,-0.104,5.064,0.105,-0.017,0.256,0.017,-8.488,1912.715,13.245,-0.394,90.990,0.531
6005591747102038912,-91,10121,10,91,-0.01,4.21,0.00,0.007,-0.004,-1.193,0.021,0.021,-0.00,1.28,0.03,-0.01,1.54,0.00,-0.004,1.605,0.009,-2.278,734.974,0.741,-0.625,24.259,0.038,-0.001,0.994,0.001,-16.115,1403.286,4.938,-0.592,76.235,0.224
6580246658932195712,-33,5770,45,56,-0.01,4.43,0.01,0.018,-0.024,-0.458,0.032,0.040,-1.61,10.26,1.10,-0.01,0.82,0.02,-0.005,0.914,0.005,-1.202,289.553,1.223,-0.020,0.835,0.024,-0.029,0.122,0.035,-56.838,3073.528,85.031,-1.639,148.301,2.404
6580004933876062208,-48,6341,216,221,-0.00,4.32,0.01,0.008,-0.218,-0.158,0.069,0.228,-0.27,2.54,0.11,-0.01,1.15,0.01,-0.012,1.222,0.011,-3.262,446.528,2.548,-0.077,2.194,0.256,-0.029,0.226,0.110,-28.605,2266.397,31.212,-1.022,111.673,1.097
4685867972023034112,-131,6933,200,240,-0.01,4.28,0.02,0.021,-0.124,-0.594,0.133,0.182,-0.39,1.88,0.23,-0.02,1.21,0.03,-0.015,1.325,0.012,-1.630,439.974,1.698,-0.227,3.649,0.365,-0.065,0.607,0.100,-33.417,1960.700,65.696,-0.930,98.852,1.556
4644000909982338304,-13,6188,13,19,-0.01,4.23,0.01,0.016,-0.040,-0.436,0.040,0.057,-0.49,6.91,0.47,-0.02,0.98,0.02,-0.008,1.259,0.008,-1.724,432.169,1.728,-0.018,2.093,0.018,-0.000,0.000,0.000,-46.781,1857.773,48.430,-1.470,100.468,1.484
4644207274570968960,-244,6613,281,373,-0.03,4.02,0.04,0.049,-0.713,-1.385,0.386,0.811,-1.64,7.58,1.16,-0.05,0.92,0.07,-0.026,1.554,0.020,-3.019,573.212,3.134,-0.510,4.158,0.619,-0.126,0.346,0.150,-63.097,1107.261,97.985,-1.966,70.547,2.864
5944801535912004608,-17,6522,15,23,-0.00,4.27,0.00,0.005,-0.022,-0.256,0.022,0.031,-0.02,2.43,0.01,-0.00,1.20,0.00,-0.008,1.331,0.006,-2.598,445.902,2.427,-0.057,2.876,0.044,-0.014,0.462,0.013,-14.542,1989.398,21.031,-0.588,100.510,0.791
6658646339118948736,-13,6038,8,15,-0.00,4.50,0.00,0.002,-0.008,-0.115,0.009,0.012,-0.02,0.38,0.02,-0.00,1.03,0.00,-0.003,0.948,0.003,-0.981,342.176,0.917,-0.014,1.076,0.009,-0.015,0.140,0.009,-15.071,3493.496,16.024,-0.564,155.502,0.549
6386753945544435072,-19,5536,19,26,-0.01,4.48,0.02,0.021,-0.092,-0.359,0.095,0.132,-2.22,10.63,1.94,-0.02,0.80,0.03,-0.006,0.845,0.006,-0.639,243.403,0.613,-0.004,0.605,0.004,-0.000,0.000,0.000,-104.957,3557.701,122.680,-2.331,163.854,2.494
6387070948491815680,-18,5715,18,26,-0.02,4.38,0.02,0.031,-0.138,-0.167,0.091,0.165,-1.81,9.92,2.31,-0.05,0.89,0.04,-0.007,1.013,0.007,-0.827,286.116,0.873,-0.008,0.987,0.009,-0.000,0.000,0.000,-139.022,2704.469,127.832,-3.023,132.131,3.097
4686990126706017408,-112,6568,119,164,-0.02,4.31,0.04,0.046,-0.345,-1.854,0.339,0.484,-3.33,11.11,1.57,-0.02,0.78,0.06,-0.010,1.020,0.010,-1.380,372.242,1.378,-0.090,1.743,0.102,-0.058,0.260,0.059,-74.326,2174.154,194.701,-2.174,120.645,4.970
5909217044669489792,-14,5172,16,21,-0.00,4.64,0.01,0.009,-0.011,-0.465,0.017,0.021,-1.38,2.90,0.87,-0.01,0.74,0.01,-0.002,0.681,0.002,-0.362,189.212,0.360,-0.004,0.298,0.004,-0.019,0.108,0.020,-47.935,5213.580,81.997,-1.184,215.478,1.961
6638184359008406400,-19,7867,17,26,-0.02,3.89,0.02,0.023,-0.019,-0.330,0.024,0.031,-0.06,1.48,0.04,-0.02,1.64,0.03,-0.057,2.423,0.068,-30.184,1214.310,36.853,-0.890,20.037,1.139,-0.009,0.229,0.007,-28.244,752.805,26.783,-1.708,44.271,1.474
6426161477374076160,-18,6073,25,31,-0.00,4.48,0.01,0.009,-0.014,-0.182,0.013,0.019,-0.60,1.34,0.14,-0.01,1.02,0.01,-0.004,0.958,0.003,-0.963,276.587,0.790,-0.016,1.123,0.019,-0.015,0.126,0.018,-22.191,3349.840,56.560,-0.689,151.750,1.542
6400651364499669376,-35,6199,36,51,-0.01,4.43,0.01,0.009,-0.070,-1.408,0.061,0.092,-0.82,12.97,0.39,-0.00,0.73,0.01,-0.004,0.860,0.004,-0.837,261.628,0.842,-0.026,0.984,0.027,-0.026,0.087,0.027,-40.786,2973.458,50.311,-1.218,152.397,1.411
6402171336245895168,-13,5577,13,18,-0.01,4.46,0.01,0.020,-0.039,-0.251,0.036,0.053,-1.38,9.77,1.54,-0.02,0.84,0.02,-0.006,0.889,0.006,-0.683,251.573,0.679,-0.004,0.688,0.004,-0.000,0.000,0.000,-98.604,3352.024,96.390,-2.597,155.485,2.562
6354343263335648128,-13,5324,14,19,-0.01,4.47,0.01,0.013,-0.045,-0.108,0.041,0.061,-1.41,11.61,1.28,-0.01,0.82,0.01,-0.005,0.869,0.005,-0.490,218.109,0.487,-0.002,0.547,0.003,-0.000,0.000,0.000,-62.902,3525.174,80.225,-1.611,159.386,1.876
6354458304035897728,-107,5694,141,177,-0.01,4.57,0.01,0.016,-0.137,-0.240,0.122,0.184,-0.66,1.06,1.87,-0.02,0.90,0.02,-0.008,0.820,0.006,-0.483,254.643,0.446,-0.039,0.636,0.054,-0.079,0.275,0.095,-127.700,4188.655,68.481,-2.944,180.553,2.047
4695112670071885952,-12,6284,13,18,-0.01,4.18,0.01,0.015,-0.040,-0.510,0.036,0.053,-0.34,6.27,0.36,-0.01,1.01,0.01,-0.010,1.350,0.010,-2.822,532.047,2.822,-0.028,2.560,0.029,-0.000,0.000,0.000,-39.562,1652.737,41.009,-1.298,91.795,1.337
4646971275004439168,-9,6170,9,13,-0.01,4.13,0.01,0.013,-0.027,-0.319,0.027,0.038,-0.28,6.20,0.27,-0.01,1.06,0.01,-0.010,1.462,0.010,-2.854,540.437,2.919,-0.031,2.789,0.030,-0.000,0.000,0.000,-30.778,1487.837,32.089,-1.045,83.744,1.066
6577231179573426816,-7,5778,9,12,-0.00,4.07,0.00,0.005,-0.018,-0.455,0.017,0.025,-0.26,12.87,0.22,-0.01,0.87,0.01,-0.007,1.418,0.008,-2.748,444.161,2.778,-0.025,2.017,0.030,-0.000,0.000,0.001,-9.136,1334.314,11.753,-0.463,80.522,0.530
6411523021940459648,-21,6049,25,33,-0.01,4.48,0.01,0.008,-0.019,-0.322,0.019,0.027,-0.44,2.81,0.42,-0.01,0.96,0.01,-0.004,0.934,0.004,-0.872,269.568,0.741,-0.019,1.052,0.021,-0.021,0.128,0.022,-39.199,3323.996,49.795,-1.126,153.095,1.382
4645664677233345408,-14,5655,25,28,-0.01,4.28,0.01,0.010,-0.049,-0.152,0.039,0.063,-0.46,12.87,0.44,-0.01,0.88,0.01,-0.009,1.126,0.007,-1.131,302.435,1.213,-0.010,1.170,0.017,-0.000,0.000,0.006,-31.416,2180.644,33.384,-1.020,113.316,1.023
6562582278780748928,-5,5465,7,9,-0.01,4.48,0.01,0.011,-0.017,-0.330,0.020,0.026,-1.17,12.24,0.88,-0.01,0.79,0.01,-0.004,0.844,0.003,-0.770,267.859,0.767,-0.003,0.573,0.003,-0.000,0.000,0.000,-51.154,3526.880,71.083,-1.347,162.809,1.872
6562737829613619712,0,4624,0,0,-0.00,2.36,0.00,0.000,-0.000,0.043,0.000,0.000,-0.01,13.48,0.00,-0.00,0.90,0.00,-0.000,10.401,0.001,-0.161,1047.686,0.167,-0.004,44.560,0.006,-0.000,1.000,0.000,-0.003,28.895,0.004,-0.000,4.317,0.000
6564095000623003776,-4,5231,4,5,-0.00,4.56,0.00,0.006,-0.011,-0.447,0.012,0.016,-0.94,12.25,0.84,-0.00,0.72,0.01,-0.002,0.738,0.002,-0.392,191.836,0.396,-0.001,0.367,0.001,-0.000,0.000,0.000,-41.579,4329.675,46.139,-1.030,190.003,1.098
4688616407481451648,-16,5721,22,27,-0.01,4.36,0.01,0.010,-0.054,-0.377,0.038,0.066,-0.60,12.87,0.42,-0.01,0.82,0.01,-0.009,0.988,0.008,-2.091,327.420,1.868,-0.012,0.943,0.013,-0.000,0.000,0.001,-36.168,2639.898,44.326,-1.333,132.790,1.596
4689401802382581760,-12,5083,12,17,-0.02,4.58,0.01,0.021,-0.072,-0.128,0.057,0.092,-2.33,5.78,4.00,-0.03,0.79,0.02,-0.004,0.751,0.004,-0.310,185.717,0.328,-0.001,0.339,0.001,-0.000,0.000,0.000,-185.171,4625.156,116.789,-3.495,192.689,2.615
4644148966094966016,-4,5397,5,7,-0.00,4.51,0.00,0.006,-0.012,-0.417,0.015,0.019,-0.77,12.94,0.40,-0.00,0.75,0.01,-0.002,0.800,0.002,-0.675,250.185,0.670,-0.003,0.489,0.003,-0.000,0.000,0.001,-24.910,3794.393,42.201,-0.753,172.706,1.085
4644489230583771648,-20,5986,25,32,-0.01,4.08,0.01,0.013,-0.017,-0.347,0.021,0.027,-0.37,8.48,0.29,-0.01,0.98,0.01,-0.010,1.503,0.008,-2.503,505.144,2.136,-0.033,2.611,0.046,-0.018,0.070,0.021,-24.721,1326.192,29.848,-0.891,78.175,1.122
4644486481804696832,-5,5990,6,8,-0.00,4.12,0.00,0.003,-0.010,-0.486,0.008,0.013,-0.06,10.07,0.10,-0.00,0.92,0.00,-0.005,1.382,0.003,-0.964,442.316,0.853,-0.009,2.215,0.008,-0.000,0.000,0.001,-6.249,1459.450,8.887,-0.271,85.487,0.442
6694914039398991488,-19,6556,31,37,-0.01,4.22,0.01,0.008,-0.044,-0.215,0.031,0.054,-0.03,2.50,0.02,-0.01,1.24,0.01,-0.013,1.444,0.014,-4.632,471.716,5.255,-0.068,3.468,0.078,-0.012,0.622,0.017,-22.163,1745.539,21.710,-0.980,90.460,0.962
6693457598808630144,-99,5908,182,208,-0.03,4.19,0.03,0.045,-0.246,-0.355,0.191,0.311,-2.32,10.49,2.06,-0.05,0.91,0.07,-0.014,1.269,0.012,-1.519,336.577,1.609,-0.098,1.768,0.196,-0.067,0.310,0.108,-110.903,1735.713,128.867,-3.239,96.721,3.343
6582930017059874048,-14,5728,15,21,-0.00,4.57,0.01,0.006,-0.009,-0.208,0.009,0.013,-0.36,0.67,0.20,-0.00,0.91,0.01,-0.004,0.825,0.003,-1.132,271.547,1.028,-0.011,0.659,0.011,-0.021,0.089,0.020,-28.906,4181.098,55.769,-0.880,179.975,1.586
6397501602986600448,-15,5941,17,23,-0.01,4.49,0.01,0.011,-0.047,-0.032,0.040,0.062,-0.60,1.02,0.55,-0.02,1.03,0.02,-0.005,0.962,0.005,-1.042,355.629,1.067,-0.007,1.038,0.006,-0.000,0.000,0.000,-55.585,3416.561,62.158,-1.427,152.296,1.607
6796916351583251328,-32,5868,58,67,-0.01,4.05,0.02,0.020,-0.027,-0.356,0.036,0.045,-0.96,10.07,0.49,-0.01,0.94,0.03,-0.012,1.505,0.011,-2.818,458.779,2.672,-0.067,2.432,0.085,-0.030,0.182,0.043,-24.027,1273.531,47.611,-0.954,76.512,1.637
6010073738761272448,-29,6118,36,46,-0.01,4.17,0.01,0.012,-0.057,-0.961,0.053,0.078,-0.54,13.15,0.25,-0.01,0.80,0.01,-0.008,1.222,0.008,-1.264,296.876,1.309,-0.050,1.889,0.051,-0.027,0.892,0.027,-27.140,1616.250,32.583,-1.040,96.021,1.180
6384089386489933824,-51,6600,84,98,-0.01,4.35,0.02,0.026,-0.067,-0.519,0.099,0.120,-1.18,2.31,0.35,-0.02,1.10,0.06,-0.008,1.155,0.007,-1.884,420.449,1.686,-0.065,2.279,0.100,-0.031,0.307,0.054,-48.647,2394.738,124.635,-1.462,118.044,2.878
4639166627936857088,-17,5999,19,26,-0.01,4.10,0.02,0.019,-0.080,-0.777,0.101,0.129,-0.82,12.59,0.62,-0.02,0.83,0.02,-0.010,1.346,0.010,-1.611,392.336,1.604,-0.023,2.114,0.022,-0.000,0.000,0.000,-34.559,1396.297,50.871,-1.187,85.119,1.611
6394848550149108608,-28,6281,36,46,-0.01,4.36,0.01,0.011,-0.020,-0.149,0.024,0.031,-0.46,2.52,0.35,-0.01,1.11,0.02,-0.006,1.160,0.005,-1.537,398.468,1.474,-0.037,1.886,0.043,-0.021,0.203,0.024,-31.810,2463.122,48.258,-0.976,119.347,1.374
4708883503454065280,-7,10171,8,11,-0.00,4.51,0.00,0.001,-0.003,-0.962,0.003,0.004,-0.00,0.25,0.00,-0.00,1.63,0.00,-0.001,1.179,0.001,-0.001,151.696,0.001,-0.028,13.391,0.043,-0.001,0.847,0.002,-2.623,2737.168,3.258,-0.096,121.644,0.129
2977682924893114368,-12,6015,11,16,-0.01,4.02,0.01,0.014,-0.026,-0.351,0.026,0.037,-0.22,7.48,0.20,-0.01,1.02,0.01,-0.014,1.637,0.013,-4.403,609.528,4.334,-0.046,3.162,0.045,-0.000,0.000,0.000,-26.265,1159.277,26.894,-1.002,70.258,1.047
4639118936620195968,-19,5721,556,556,-0.01,4.32,0.02,0.026,-0.720,-0.245,0.105,0.728,-2.26,11.66,1.34,-0.02,0.87,0.03,-0.025,1.076,0.008,-1.031,336.245,1.057,-0.010,1.121,0.422,-0.000,0.000,0.330,-69.340,2340.850,100.466,-1.857,120.291,2.969
4640188452195810688,-28,6509,26,38,-0.00,4.61,0.01,0.006,-0.105,-1.923,0.131,0.168,-0.35,2.20,0.22,-0.00,0.83,0.01,-0.003,0.746,0.002,-0.745,262.137,0.749,-0.017,0.900,0.016,-0.016,0.296,0.015,-31.771,4373.280,47.514,-0.933,195.807,1.366
4640263390785918592,-20,5446,23,30,-0.00,4.59,0.01,0.009,-0.025,-0.287,0.024,0.035,-1.23,2.84,0.44,-0.00,0.82,0.01,-0.003,0.761,0.003,-0.373,199.460,0.368,-0.007,0.459,0.008,-0.020,0.116,0.022,-39.273,4537.588,72.544,-1.064,192.766,1.828
4640265864687081216,-11,6175,14,18,-0.00,4.39,0.00,0.004,-0.006,-0.021,0.004,0.007,-0.04,1.98,0.03,-0.00,1.12,0.00,-0.005,1.125,0.005,-1.556,374.638,1.585,-0.026,1.659,0.029,-0.013,0.357,0.016,-17.951,2659.342,20.046,-0.674,125.566,0.737
4774186724547561344,-30,6402,29,42,-0.01,4.48,0.01,0.011,-0.032,-0.584,0.029,0.043,-0.43,1.47,0.49,-0.01,0.99,0.01,-0.004,0.944,0.004,-0.976,316.528,0.948,-0.025,1.348,0.028,-0.019,0.177,0.019,-59.573,3264.238,51.744,-1.636,151.696,1.431
6405395718517063424,-7,4200,7,10,-0.00,4.69,0.01,0.008,-0.028,-0.217,0.028,0.040,-2.84,9.36,1.97,-0.01,0.59,0.01,-0.003,0.575,0.003,-0.063,80.169,0.063,-0.000,0.093,0.000,-0.000,0.000,0.000,-67.257,6464.476,89.753,-2.014,247.727,2.192
6405377232977530240,-8,5501,9,12,-0.01,4.55,0.01,0.010,-0.022,-0.285,0.025,0.033,-1.00,5.38,0.71,-0.01,0.82,0.01,-0.003,0.797,0.003,-0.457,219.025,0.464,-0.002,0.523,0.002,-0.000,0.000,0.000,-49.362,4136.198,71.784,-1.331,180.696,1.873
4633181200169069184,-9,5099,15,18,-0.00,4.58,0.01,0.010,-0.021,-0.164,0.024,0.032,-1.67,6.50,0.88,-0.01,0.78,0.01,-0.003,0.748,0.003,-0.287,181.535,0.282,-0.001,0.340,0.002,-0.000,0.000,0.007,-45.421,4595.990,83.051,-1.323,192.801,2.037
4635047518077891840,-19,6444,19,27,-0.02,4.06,0.01,0.019,-0.089,-0.653,0.080,0.120,-0.24,5.06,0.34,-0.03,1.09,0.02,-0.015,1.619,0.015,-4.638,667.425,4.883,-0.060,4.070,0.065,-0.000,0.000,0.000,-41.015,1220.434,34.386,-1.364,72.419,1.172
4633408932218420864,-107,8225,63,125,-0.02,4.12,0.02,0.031,-0.044,-0.318,0.058,0.073,-0.04,1.02,0.04,-0.03,1.65,0.04,-0.057,1.851,0.070,-29.427,984.648,35.632,-0.723,14.000,0.841,-0.034,0.270,0.022,-64.322,1262.520,55.899,-3.162,65.126,2.722
4640682235996451968,-14,6233,14,20,-0.01,4.03,0.01,0.019,-0.082,-0.440,0.070,0.108,-0.28,5.74,0.33,-0.03,1.09,0.02,-0.014,1.667,0.014,-3.457,555.010,3.698,-0.052,3.779,0.053,-0.000,0.000,0.000,-37.635,1166.595,34.143,-1.222,69.901,1.126
4643368965674267008,-8,4140,8,12,-0.01,4.70,0.01,0.016,-0.041,-0.074,0.038,0.056,-1.79,2.36,5.89,-0.01,0.61,0.01,-0.004,0.575,0.004,-0.083,84.710,0.086,-0.000,0.087,0.000,-0.000,0.000,0.000,-202.689,6737.029,120.438,-4.409,251.716,3.009
6461173599796470016,-14,5724,17,22,-0.01,4.12,0.01,0.013,-0.055,-0.285,0.060,0.081,-0.53,12.89,0.42,-0.02,0.89,0.02,-0.008,1.353,0.008,-1.780,439.062,1.798,-0.015,1.770,0.017,-0.000,0.000,0.001,-26.501,1509.339,38.901,-0.901,87.205,1.063
6557546000129936896,-13,5799,16,21,-0.00,4.54,0.00,0.003,-0.009,-0.171,0.008,0.012,-0.12,1.13,0.08,-0.00,0.94,0.00,-0.003,0.864,0.003,-0.827,297.745,0.855,-0.011,0.760,0.012,-0.015,0.119,0.019,-20.502,3915.458,18.886,-0.703,170.878,0.593
6557599674337345664,-7,5867,11,13,-0.01,4.50,0.01,0.012,-0.017,-0.242,0.021,0.027,-0.85,3.31,0.61,-0.01,0.93,0.01,-0.005,0.900,0.004,-1.001,305.403,0.957,-0.006,0.864,0.005,-0.000,0.000,0.000,-55.284,3534.189,76.347,-1.475,159.805,2.034
2597987646760753408,-6,5710,9,11,-0.01,4.35,0.01,0.010,-0.014,-0.326,0.020,0.024,-0.67,12.98,0.38,-0.01,0.83,0.01,-0.006,1.014,0.005,-1.626,322.731,1.672,-0.010,0.985,0.011,-0.000,0.000,0.001,-30.344,2535.685,47.786,-1.042,128.523,1.471
2597986856486769152,-20,5968,26,33,-0.01,4.19,0.01,0.012,-0.015,-0.114,0.017,0.022,-0.47,7.23,0.31,-0.01,1.04,0.02,-0.009,1.360,0.010,-2.327,390.203,2.511,-0.040,2.114,0.047,-0.019,0.231,0.023,-29.440,1717.105,33.442,-1.083,92.660,1.127
2600892522121333888,-16,6218,16,23,-0.00,4.38,0.00,0.005,-0.012,-0.224,0.013,0.018,-0.15,3.22,0.09,-0.01,1.05,0.01,-0.006,1.104,0.006,-2.292,396.656,2.209,-0.031,1.639,0.031,-0.016,0.259,0.015,-21.048,2589.863,22.435,-0.770,125.349,0.826
2601108369997722496,-20,6183,33,39,-0.00,4.35,0.01,0.013,-0.013,-0.283,0.019,0.023,-0.66,4.44,0.28,-0.01,1.02,0.02,-0.006,1.110,0.006,-1.404,268.872,1.605,-0.028,1.621,0.040,-0.015,0.205,0.024,-22.129,2471.245,65.298,-0.868,122.339,1.777
2601090404149815936,0,5856,0,0,-0.00,3.63,0.00,0.000,-0.000,-0.804,0.000,0.000,-0.00,4.75,0.00,-0.00,1.09,0.00,-0.000,2.652,0.000,-0.001,343.455,0.002,-0.000,7.450,0.000,-0.000,0.984,0.000,-0.021,475.548,0.044,-0.001,35.749,0.003
2601503094672265088,-12,5202,11,17,-0.00,4.55,0.01,0.008,-0.038,-0.333,0.042,0.056,-1.24,12.07,0.98,-0.01,0.74,0.01,-0.004,0.754,0.004,-0.322,123.931,0.346,-0.002,0.375,0.002,-0.000,0.000,0.000,-48.652,4248.932,57.390,-1.426,186.019,1.656
4637712661248175616,-10,5165,10,14,-0.01,4.59,0.01,0.010,-0.031,-0.081,0.042,0.052,-1.44,2.88,0.91,-0.01,0.82,0.01,-0.004,0.760,0.004,-0.414,205.943,0.418,-0.002,0.370,0.002,-0.000,0.000,0.000,-57.757,4675.457,85.574,-1.560,193.363,1.892
4686041218108290176,-77,6126,105,130,-0.01,4.17,0.02,0.027,-0.224,-0.842,0.124,0.256,-1.53,12.00,0.96,-0.02,0.83,0.03,-0.010,1.230,0.010,-1.492,389.238,1.337,-0.079,1.918,0.119,-0.044,0.257,0.058,-49.923,1644.554,81.549,-1.517,96.370,2.461
4637982767448199936,-5,4703,7,9,-0.00,4.66,0.00,0.001,-0.019,-0.237,0.014,0.024,-0.06,1.87,0.60,-0.01,0.69,0.00,-0.002,0.643,0.002,-0.143,121.917,0.195,-0.002,0.182,0.002,-0.014,0.391,0.012,-13.988,5725.999,12.959,-0.446,226.763,0.465
4685277534266323584,-141,6078,212,254,-0.03,4.13,0.02,0.041,-0.566,-0.510,0.192,0.598,-1.34,9.52,1.38,-0.09,0.93,0.05,-0.015,1.379,0.013,-1.800,438.464,1.867,-0.175,2.333,0.304,-0.077,0.275,0.112,-132.935,1477.079,76.692,-2.982,85.948,2.092
3284234428939068032,-69,6329,81,107,-0.03,4.38,0.03,0.047,-0.170,-1.107,0.143,0.222,-2.83,8.79,3.12,-0.05,0.83,0.05,-0.008,0.972,0.008,-1.178,286.808,1.091,-0.054,1.366,0.057,-0.047,0.379,0.053,-170.429,2601.142,186.214,-4.294,134.512,4.774
3284948806555679616,-69,7170,69,98,-0.02,4.34,0.02,0.027,-0.382,-2.256,0.386,0.543,-1.07,4.99,0.92,-0.03,0.93,0.04,-0.009,1.081,0.008,-1.464,312.309,1.679,-0.088,2.780,0.088,-0.033,0.834,0.032,-90.311,2228.532,105.921,-2.456,115.714,2.688
3285164242115065344,-80,6181,68,105,-0.02,4.24,0.01,0.024,-0.063,-0.544,0.058,0.086,-0.78,7.76,1.42,-0.03,0.94,0.02,-0.010,1.227,0.011,-2.415,399.727,2.542,-0.089,1.974,0.087,-0.051,0.228,0.045,-75.124,1876.942,51.939,-2.275,102.402,1.634
3178153856329081088,-21,6326,11,24,-0.01,4.23,0.01,0.010,-0.017,-0.462,0.031,0.036,-0.13,5.35,0.09,-0.01,1.04,0.00,-0.013,1.299,0.009,-3.574,424.195,2.906,-0.043,2.425,0.043,-0.012,0.500,0.008,-25.318,1826.992,32.430,-0.947,98.023,1.321
3179097860077551104,-18,6375,18,26,-0.01,4.25,0.01,0.013,-0.053,-0.759,0.040,0.066,-0.20,6.74,0.33,-0.01,0.94,0.01,-0.012,1.205,0.013,-3.921,411.792,3.828,-0.042,2.160,0.040,-0.000,0.000,0.000,-42.744,1919.611,38.374,-1.562,104.541,1.490
4812981446144707712,-6,5142,7,9,-0.01,4.60,0.01,0.010,-0.014,-0.238,0.018,0.023,-1.50,4.25,1.05,-0.01,0.77,0.01,-0.003,0.724,0.002,-0.394,197.814,0.373,-0.001,0.330,0.001,-0.000,0.000,0.000,-60.116,4837.888,90.781,-1.488,201.164,2.195
4818944995352554496,-18,4781,22,29,-0.01,4.73,0.01,0.014,-0.026,-0.892,0.032,0.041,-2.05,2.74,3.56,-0.01,0.60,0.01,-0.002,0.553,0.002,-0.146,124.899,0.135,-0.002,0.144,0.002,-0.026,0.096,0.028,-140.451,6660.284,129.477,-3.138,264.821,3.131
2970899247387399168,-27,6345,30,40,-0.01,4.24,0.01,0.008,-0.048,-0.525,0.039,0.062,-0.20,5.53,0.11,-0.01,1.02,0.01,-0.007,1.271,0.007,-2.210,430.213,1.999,-0.053,2.359,0.061,-0.020,0.366,0.021,-27.364,1868.893,27.316,-0.953,100.238,0.913
5215178611995244416,-102,6700,151,182,-0.01,4.02,0.02,0.023,-0.162,-0.224,0.159,0.227,-0.23,2.36,0.18,-0.04,1.37,0.04,-0.023,1.885,0.020,-5.557,753.582,6.141,-0.326,6.436,0.469,-0.050,0.254,0.071,-34.887,1109.868,45.059,-0.991,62.899,1.220
5441686489875753088,-13,6100,13,18,-0.01,4.10,0.01,0.016,-0.033,-0.584,0.034,0.047,-0.33,8.98,0.32,-0.01,0.93,0.01,-0.012,1.432,0.012,-3.618,539.948,3.765,-0.036,2.556,0.037,-0.000,0.000,0.000,-33.294,1373.652,34.776,-1.265,81.784,1.268
4629189762505346816,-116,5969,129,174,-0.04,4.19,0.04,0.054,-0.069,-0.345,0.068,0.096,-2.67,9.52,2.67,-0.06,0.94,0.07,-0.014,1.285,0.013,-1.016,340.493,1.064,-0.113,1.888,0.137,-0.084,0.360,0.089,-120.159,1729.037,149.609,-3.711,95.891,4.316
4628321805450977920,-27,5693,45,53,-0.01,4.26,0.02,0.022,-0.025,-0.138,0.035,0.043,-1.62,12.21,0.93,-0.02,0.90,0.03,-0.008,1.172,0.007,-1.548,371.157,1.466,-0.025,1.303,0.031,-0.023,0.215,0.033,-48.058,2053.818,83.003,-1.507,108.022,2.433
658011911989092992,-17,7280,20,26,-0.01,4.15,0.01,0.009,-0.073,-1.730,0.050,0.088,-0.17,5.27,0.16,-0.01,0.98,0.01,-0.010,1.383,0.019,-3.381,481.153,7.092,-0.063,4.835,0.143,-0.008,0.790,0.006,-19.457,1421.165,21.909,-1.068,82.046,0.745
658067570468893696,-45,6344,48,66,-0.02,4.06,0.01,0.027,-0.143,-0.679,0.078,0.163,-0.54,6.07,1.26,-0.07,1.03,0.03,-0.013,1.574,0.016,-4.676,590.841,5.901,-0.132,3.630,0.125,-0.031,0.150,0.029,-61.314,1231.059,35.677,-1.520,73.790,1.187
