,dr2_source_id,dr3_source_id,tic_id,parallax,parallax_unc,galex_fuv,galex_fuv_unc,galex_fafl,galex_nuv,galex_nuv_unc,galex_nafl,skymapper_u,skymapper_u_unc,skymapper_v,skymapper_v_unc,skymapper_g,skymapper_g_unc,skymapper_r,skymapper_r_unc,skymapper_i,skymapper_i_unc,skymapper_z,skymapper_z_unc,sdss_u,sdss_u_unc,sdss_g,sdss_g_unc,sdss_r,sdss_r_unc,sdss_i,sdss_i_unc,sdss_z,sdss_z_unc,gaia_g,gaia_g_unc,gaia_bp,gaia_bp_unc,gaia_rp,gaia_rp_unc,tmass_j,tmass_j_unc,tmass_h,tmass_h_unc,tmass_k,tmass_k_unc,wise_w1,wise_w1_unc,wise_w2,wise_w2_unc,allsky_w1,allsky_w1_unc,allsky_w2,allsky_w2_unc
1436,4422875240302487040,4422875240302487040,459420593,4.03577894575333,0.021929663,20.4473,0.2618,0,15.0416,0.0121,0,,,,,,,,,,,,,,,,,,,,,,,11.047529,0.0003,,,,,10.06,0.0179,9.794,0.0216,9.737,0.0172,9.71300029754639,0.0240000002086162,9.72200012207031,0.0199999995529651,,,,
1437,4428509928156437760,4428509928156437760,461371495,2.75632476107942,0.015304761,21.5488,0.2858,0,15.9177,0.0124,0,,,,,,,,,,,,,13.40843,0.01868783,,,,,,,11.93615,0.02737618,12.068982,0.0003,,,,,11.158,0.0229,10.881,0.02,10.844,0.0215,10.7919998168945,0.0230000000447034,10.8170003890991,0.0209999997168779,,,,
1438,4411084180688472320,4411084180688472320,272704899,5.31848301874281,0.06077005,,,0,15.5777,0.0153,0,,,,,,,,,,,,,12.50588,0.01420248,,,,,,,,,10.8343935,0.0003,,,,,9.691,0.0257,9.32,0.0212,9.264,0.0193,9.20400047302246,0.0219999998807907,9.23200035095215,0.0199999995529651,,,,
1439,4425658276032790400,4425658276032790400,272991065,2.32931073624405,0.01859588,20.8918,0.2542,256,15.4689,0.0077,1,,,,,,,,,,,,,13.05325,0.01563793,,,,,,,,,11.680735,0.0003,,,,,10.791,0.0206,10.542,0.0214,10.516,0.0215,10.456000328064,0.0230000000447034,10.4779996871948,0.0219999998807907,,,,
1440,1199841243473490176,1199841243473490176,103893116,1.67016582544888,0.04166702,,,,,,,,,,,,,,,,,,,13.11258,0.01356193,,,,,,,11.84949,0.01943043,11.839502,0.0003,,,,,11.085,0.0175,10.928,0.021,10.881,0.0173,10.8540000915527,0.0230000000447034,10.8509998321533,0.0199999995529651,,,,
1441,1202772193579452544,1202772193579452544,445884232,1.66534666596893,0.015364568,,,,,,,,,,,,,,,,,,,13.51734,0.01193383,,,,,,,12.13868,0.01353339,12.229068,0.0003,,,,,11.36,0.0178,11.124,0.025,11.074,0.0182,11.0380001068115,0.0219999998807907,11.0520000457764,0.0209999997168779,,,,
1442,1200737104931879296,1200737104931879296,459323816,2.72602410787611,0.07616692,,,,,,,,,,,,,,,,,,,12.36908,0.01865518,,,,,,,,,11.142287,0.0003,,,,,10.539,0.0246,10.304,0.0285,10.24,0.0159,10.2659997940063,0.0219999998807907,10.2880001068115,0.0199999995529651,,,,
1443,4439205393155648896,4439205393155648896,291215385,2.4864237073459,0.022078477,,,0,15.9409,0.0135,0,,,,,,,,,,,,,,,,,,,,,,,11.96486,0.0003,,,,,10.896,0.0191,10.6,0.0197,10.545,0.0209,10.5220003128052,0.0240000002086162,10.5419998168945,0.0199999995529651,,,,
1444,4556083513560764544,4556083513560764544,363732527,1.72007735160081,0.012771868,,,256,16.3604,0.0126,17,,,,,,,,,,,,,,,,,,,,,,,12.311142,0.0003,,,,,11.321,0.0154,11.094,0.0209,11.031,0.0167,10.9940004348755,0.0230000000447034,10.9949998855591,0.0199999995529651,,,,
1445,4568003353469374976,4568003353469374976,356065077,2.29529622644553,0.0131710805,,,0,16.1481,0.0193,0,,,,,,,,,,,,,13.57111,0.01346262,,,,,,,,,12.175038,0.0003,,,,,11.222,0.0169,10.974,0.0214,10.93,0.0145,10.9010000228882,0.0219999998807907,10.9270000457764,0.0209999997168779,,,,
1446,4556731228981540608,4556731228982590336,462671696,2.34642798401515,0.03863763,,,0,15.8443,0.0114,0,,,,,,,,,,,,,13.27347,0.01305923,,,,,,,11.72134,0.01392618,11.889701,0.0003,,,,,10.936,0.021,10.648,0.0309,10.564,0.019,10.5290002822876,0.0240000002086162,10.5590000152588,0.0199999995529651,,,,
1447,1567744426900966912,1567744426900966912,157871733,1.69745385282005,0.101130284,20.3418,0.1752,0,15.3717,0.0099,0,,,,,,,,,,,,,13.24792,0.02716346,,,,,,,12.01405,0.01660813,12.047781,0.0003,,,,,11.292,0.0179,11.078,0.0154,11.053,0.0157,11.039999961853,0.0240000002086162,11.0590000152588,0.0199999995529651,,,,
1448,1561491680368518400,1561491680368518400,141874181,3.14414485833051,0.011353024,,,,,,,,,,,,,,,,,,,13.46023,0.01134146,,,,,,,11.96598,0.01399163,12.071971,0.0003,,,,,11.143,0.0184,10.853,0.0191,10.778,0.0181,10.7760000228882,0.0230000000447034,10.8109998703003,0.0199999995529651,,,,
1449,1561024250486234752,1561024250486234752,311001925,3.18931945897187,0.015216748,,,,,,,,,,,,,,,,,,,12.94933,0.02498051,,,,,,,,,11.506602,0.0003,,,,,10.558,0.0196,10.322,0.0295,10.25,0.0209,10.2150001525879,0.0230000000447034,10.2390003204346,0.0199999995529651,,,,
1450,3697344518274686848,3697344518274686848,366742989,2.02830455298548,0.016019102,,,0,16.4721,0.0213,0,,,,,,,,,,,,,13.69064,0.02557461,,,,,,,12.11493,0.01866295,12.263278,0.0003,,,,,11.3070001602173,0.0229000002145767,11.0240001678467,0.0239000003784894,10.996000289917,0.0243999995291233,10.963,0.024,10.988,0.021,,,,
1451,3894719229262711168,3894719229262711168,376865901,2.48035538896029,0.024762692,,,,,,,,,,,,,,,,,,,13.33891,0.01643158,,,,,,,11.75604,0.01701808,11.891528,0.0003,,,,,10.9469995498657,0.0229000002145767,10.6759996414185,0.0211999993771314,10.6359996795654,0.0210999995470047,10.582,0.023,10.626,0.02,,,,
1452,3690600182669384192,3690600182669384192,411216578,1.62300193328056,0.024435254,,,,,,,,,,,,,,,,,,,13.44948,0.01800133,,,,,,,11.97409,0.02070684,12.076937,0.0003,,,,,11.198,0.0185,10.941,0.0216,10.888,0.0194,10.86,0.023,10.875,0.021,,,,
1453,3690628155792389632,3690628155792389632,411234241,1.18803411042378,0.041037004,,,,,,,,,,,,,,,,,,,13.4242,0.02037825,,,,,,,12.2069,0.02385611,12.2298,0.0003,,,,,11.478,0.0192,11.287,0.02,11.288,0.0191,11.233,0.023,11.246,0.021,,,,
1454,3902552218818056192,3902552218818056192,399118771,2.1789748303521,0.02618035,22.1234,0.3506,0,15.9964,0.0107,0,,,,,,,,,,,,,13.28872,0.01825644,,,,,,,,,11.835077,0.0003,,,,,10.8649997711182,0.0210999995470047,10.5780000686646,0.0197000000625848,10.5190000534058,0.0210999995470047,10.498,0.023,10.513,0.02,,,,
1455,3903107021217859072,3903107021217859072,390628410,2.16004033666453,0.037233178,,,,,,,,,,,,,,,,,,,13.4549,0.01377811,,,,,,,12.14686,0.01495006,12.2270775,0.0003,,,,,11.4490003585815,0.0206000003963708,11.1190004348755,0.0225000008940696,11.0740003585815,0.0229000002145767,11.053,0.023,11.086,0.021,,,,
1456,1157945246249456768,1157945246249456768,368804369,2.12606042604741,0.013407733,,,,,,,,,,,,,,,,,,,13.53904,0.007204322,,,,,,,12.12633,0.01402837,12.211505,0.0003,,,,,11.322,0.0173,11.057,0.0185,11.079,0.0224,11.016,0.022,11.036,0.021,,,,
1457,3727821060746862720,3727821060746862720,387009574,5.27953545221763,0.020396527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.47571,0.0003,,,,,10.433,0.0196,10.084,0.025,10.07,0.0217,9.994,0.023,10.02,0.02,,,,
1458,1230507894081540352,1230507894081540352,141285711,2.76932341580972,0.048204057,,,,,,,,,,,,,,,,,,,13.23443,0.01204497,,,,,,,11.90127,0.01862098,11.984672,0.0003,,,,,11.169,0.02,10.951,0.021,10.895,0.0181,10.886,0.023,10.904,0.02,,,,
1459,1230636502582122368,1230636502582122368,387009400,1.23861245489896,0.014301128,,,,,,,,,,,,,,,,,,,13.58593,0.008794182,,,,,,,12.07672,0.0144056,12.203203,0.0003,,,,,11.32,0.0196,11.061,0.0281,11.005,0.02,10.97,0.023,10.985,0.021,,,,
1460,1230610148662778240,1230610148662778240,387009459,4.91789627765589,0.066082746,,,,,,,,,,,,,,,,,,,12.88108,0.0207493,,,,,,,11.32537,0.01770375,11.506273,0.0003,,,,,10.448,0.0196,10.129,0.0296,10.082,0.02,10.021,0.022,10.047,0.019,,,,
1461,1229796677561507456,1229796677561507456,171758421,3.03706553211865,0.018012427,,,0,16.7005,0.0165,0,,,,,,,,,,,,,13.56157,0.02082808,,,,,13.09896,0.01238713,,,12.069414,0.0003,,,,,11.054,0.018,10.745,0.0171,10.697,0.016,10.647,0.023,10.658,0.02,,,,
1462,3667520574608917632,3667520574608917632,420751527,2.08289508844798,0.058556028,,,,,,,,,,,,,,,,,,,13.19052,0.01386272,,,,,,,,,11.947989,0.0003,,,,,11.158,0.0211,10.915,0.02,10.887,0.0209,10.834,0.023,10.857,0.02,,,,
1463,4015712679942865280,4015712679942865280,138973585,1.45236729861459,0.016484253,21.2417,0.2584,0,15.7646,0.0123,0,,,,,,,,,,,,,13.48158,0.02347564,,,,,,,12.12687,0.01163885,12.197991,0.0003,,,,,11.369,0.0183,11.149,0.0199,11.102,0.0163,11.07,0.022,11.114,0.02,,,,
1464,3940141463354858880,3940141463354858880,450337830,1.40259686324379,0.0196806,,,0,16.3374,0.0226,0,,,,,,,,,,,,,13.66884,0.01243013,,,,,,,,,12.257951,0.0003,,,,,11.215,0.0188,10.962,0.0269,10.845,0.02,10.832,0.021,10.856,0.02,,,,
1465,1249135717000424192,1249135717000424192,98445429,1.98331599653729,0.041946005,,,,,,,,,,,,,,,,,,,12.85354,0.01929474,,,,,,,,,11.406928,0.0003,,,,,10.559,0.0171,10.283,0.0146,10.231,0.0182,10.196,0.023,10.19,0.021,,,,
1466,1542055063569357056,1542055063569357056,165324894,2.66365852605729,0.041620452,19.8443,0.1534,0,14.7207,0.0099,0,,,,,,,,,,,,,12.59974,0.01233042,,,,,,,11.34912,0.02179415,11.37314,0.0003,,,,,10.593,0.0161,10.397,0.0144,10.367,0.0195,10.327,0.023,10.356,0.02,,,,
1467,1455690830387892480,1455690830387892480,165765218,1.97384762111089,0.021399746,20.8653,0.3406,0,15.019,0.0089,0,,,,,,,,,,,,,12.77773,0.01942967,,,,,,,11.41104,0.01718868,11.464205,0.0003,,,,,10.624,0.0166,10.418,0.0187,10.389,0.0168,10.368,0.023,10.392,0.02,,,,
1468,1509903934822893056,1509903934822893056,393926212,2.98223111698668,0.011041263,21.7735,0.4248,0,16.5942,0.0235,0,,,,,,,,,,,,,13.43964,0.009405253,,,,,,,,,11.964495,0.0003,,,,,10.948,0.021,10.677,0.0309,10.592,0.0182,10.5659999847412,0.0230000000447034,10.5900001525879,0.0199999995529651,,,,
1469,1513108908138665856,1513108908138665856,233458861,2.52079563255302,0.10942087,,,,,,,,,,,,,,,,,,,12.66739,0.01282106,,,,,,,,,11.318254,0.0003,,,,,10.493,0.0171,10.238,0.012,10.243,0.0195,10.1800003051758,0.0230000000447034,10.2110004425049,0.0199999995529651,,,,
1470,1510570994783961984,1510570994783961984,332313877,1.26839624870418,0.015483834,17.8344,0.0689,0,14.5956,0.0089,0,,,,,,,,,,,,,13.11281,0.01132286,,,,,,,12.07871,0.009971512,11.942525,0.0003,,,,,11.426,0.0195,11.341,0.0256,11.3,0.0209,11.2819995880127,0.0230000000447034,11.2959995269775,0.0199999995529651,,,,
1471,1156354867103540352,1156354871399515008,460389115,1.43276446813685,0.097260214,19.6863,0.1375,0,15.2031,0.0104,0,,,,,,,,,,,,,13.26614,0.0246483,,,,,,,12.00247,0.02111277,12.023994,0.0003,,,,,11.307,0.0397,11.129,0.0533,11.063,0.0369,10.8990001678467,0.0309999994933605,10.9049997329712,0.0299999993294477,,,,
1472,1156355111917437056,1156355111917437056,460389111,2.01202717038303,0.01734304,21.4418,0.311,0,15.6908,0.0131,0,,,,,,,,,,,,,13.45244,0.01430331,,,,,,,12.09189,0.01630999,12.16068,0.0003,,,,,11.333,0.0206,11.088,0.02,11.048,0.0229,11.0109996795654,0.0230000000447034,11.0080003738403,0.0199999995529651,,,,
1473,1172670593163302400,1172670593163302400,349670343,2.72095921196945,0.13429977,,,,,,,,,,,,,,,,,,,12.79477,0.01878456,,,,,,,,,11.585885,0.0003,,,,,10.893,0.0242,10.696,0.0212,10.666,0.0223,10.6459999084473,0.0230000000447034,10.6569995880127,0.0199999995529651,,,,
1474,1194487957579389184,1194487957579389184,219736833,1.29646305894133,0.019582476,,,,,,,,,,,,,,,,,,,13.41641,0.01499823,,,,,,,12.04791,0.02239953,12.1419,0.0003,,,,,11.299,0.0154,11.102,0.0226,10.992,0.0201,10.9930000305176,0.0219999998807907,11.0129995346069,0.0199999995529651,,,,
1475,1210287286836164864,1210287286836164864,459275929,2.99348689861201,0.01634369,,,0,,,,,,,,,,,,,,,,13.63155,0.01571726,,,,,,,12.04275,0.01410482,12.23582,0.0003,,,,,11.184,0.0227,10.851,0.0303,10.837,0.018,10.78600025177,0.0230000000447034,10.8020000457764,0.0209999997168779,,,,
1476,1266429896738249216,1266429896738249216,236286738,1.86846111766877,0.02020367,,,,,,,,,,,,,,,,,,,13.47215,0.01367089,,,,,,,11.98692,0.01723101,12.087198,0.0003,,,,,11.187,0.0177,10.945,0.0167,10.896,0.0215,10.8610000610352,0.0230000000447034,10.8900003433228,0.0199999995529651,,,,
1477,1242699412153569664,1242699412153569664,349290565,2.86439937306632,0.014273281,,,0,16.1184,0.0255,0,,,,,,,,,,,,,13.43325,0.009216775,,,,,,,11.95502,0.02161089,12.096966,0.0003,,,,,11.155,0.015,10.88,0.0154,10.828,0.0183,10.7959995269775,0.0230000000447034,10.8229999542236,0.0209999997168779,,,,
1478,1255444268043770752,1255444268043770752,156646224,1.66501734485822,0.017156567,19.9018,0.1775,0,15.4205,0.0109,0,,,,,,,,,,,,,13.40918,0.01037599,,,,,,,12.20517,0.01718389,12.208455,0.0003,,,,,11.471,0.0171,11.289,0.0144,11.266,0.0173,11.2410001754761,0.0230000000447034,11.2600002288818,0.0209999997168779,,,,
1479,1181612985655932160,1181612985655932160,258106210,1.30116498216991,0.019739896,18.7941,0.1331,0,15.1752,0.0133,0,,,,,,,,,,,,,13.25256,0.01727218,,,,,,,12.00902,0.01751004,11.985404,0.0003,,,,,11.312,0.0171,11.176,0.0174,11.147,0.0167,11.1099996566772,0.0240000002086162,11.1300001144409,0.0209999997168779,,,,
1480,1183730443188167296,1183730443188167296,119740979,1.50611826916909,,21.5339,0.3265,0,15.2537,0.0109,0,,,,,,,,,,,,,12.7124,0.01546971,,,,,,,11.24349,0.01651393,11.354435,0.0003,,,,,10.422,0.0187,10.23,0.0198,10.126,0.0151,10.0909996032715,0.0219999998807907,10.1129999160767,0.0199999995529651,,,,
1481,1407653747191169280,1407653747191169280,115525287,2.45101875338561,0.0146308765,,,,,,,,,,,,,,,,,,,13.42825,0.01720663,,,,,,,11.9257,0.01664997,12.058374,0.0003,,,,,11.094,0.0186,10.831,0.0154,10.77,0.0139,10.7119998931885,0.123999997973442,10.7220001220703,0.0209999997168779,,,,
1482,1353633199025396864,1353633199025396864,82452161,2.01200595033696,0.01025762,20.3126,0.1936,0,15.4249,0.0093,1,,,,,,,,,,,,,13.27206,0.01862592,,,,,,,12.00971,0.02044673,12.029097,0.0003,,,,,11.275,0.0169,11.092,0.0199,11.036,0.0178,11.0240001678467,0.0240000002086162,11.0299997329712,0.0209999997168779,,,,
1483,1400773110798691584,1400773110798691584,155987101,2.50686135567014,0.015468119,22.6854,0.493,0,16.0574,0.0128,0,,,,,,,,,,,,,13.52891,0.01539775,,,,,,,12.09131,0.01721785,12.186364,0.0003,,,,,11.268,0.0161,11.048,0.021,10.994,0.0153,10.9650001525879,0.0219999998807907,10.9989995956421,0.0199999995529651,,,,
1484,1371494451884590080,1371494451884590080,310172044,2.52092750322952,0.0116308015,21.4268,0.2917,0,15.6979,0.0127,0,,,,,,,,,,,,,13.13733,0.01169789,,,,,,,11.66742,0.0172921,11.754323,0.0003,,,,,10.83,0.0196,10.593,0.0309,10.499,0.0195,10.456000328064,0.0230000000447034,10.4809999465942,0.0199999995529651,,,,
1485,1330185392008837248,1330185392008837248,310534061,2.83659107985204,0.010634283,,,0,16.0756,0.0185,0,,,,,,,,,,,,,13.33632,0.02631544,,,,,,,,,11.934398,0.0003,,,,,11.004,0.0188,10.683,0.025,10.676,0.0182,10.6479997634888,0.0230000000447034,10.664999961853,0.0199999995529651,,,,
1486,1339199115317659520,1339199115317659520,82356940,1.73147144185866,0.012360058,19.1014,0.1191,0,,,,,,,,,,,,,,,,13.02536,0.01076561,,,,,,,11.90392,0.01452818,11.888295,0.0003,,,,,11.208,0.0211,11.024,0.0205,10.988,0.0147,10.9809999465942,0.0240000002086162,10.9910001754761,0.0209999997168779,,,,
1487,1316332954248605952,1316332954248605952,236320671,1.94423954382697,0.01671282,21.6423,0.4195,0,15.8061,0.0121,256,,,,,,,,,,,,,13.34279,0.01504865,,,,,,,11.89704,0.02322746,11.980358,0.0003,,,,,11.108,0.0165,10.89,0.0175,10.845,0.0195,10.7930002212524,0.0230000000447034,10.8179998397827,0.0199999995529651,,,,
1488,1316469190611433984,1316469190611433984,462607335,2.87454842496564,0.014141756,,,0,16.182,0.0139999999999999,0,,,,,,,,,,,,,13.51764,0.02042828,,,,,,,,,12.0582,0.0003,,,,,11.041,0.0188,10.734,0.0296,10.678,0.0217,10.6400003433228,0.0230000000447034,10.6520004272461,0.0199999995529651,,,,
1489,1277738240687837440,1277738240687837440,16318093,2.74421031310011,0.012114055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.771869,0.0003,,,,,10.736,0.0136,10.475,0.0124,10.406,0.0171,10.3640003204346,0.0230000000447034,10.4069995880127,0.0209999997168779,,,,
1490,1224823109729894400,1224823109729894400,255859635,1.88635915390265,0.039353468,19.8948,0.1519,256,15.2283,0.0064,17,,,,,,,,,,,,,13.16619,0.01633494,,,,,,,11.93792,0.01804053,11.934296,0.0003,,,,,11.184,0.0171,11.009,0.0146,11.002,0.0215,10.9650001525879,0.0219999998807907,10.9720001220703,0.0199999995529651,,,,
1491,1492065801771565312,1492065801771565312,27434717,1.67431724959076,0.05477524,20.7968,0.2554,0,15.8099,0.0171,0,,,,,,,,,,,,,13.55292,0.01149398,,,,,,,12.29294,0.02350055,12.3083515,0.0003,,,,,11.509,0.018,11.271,0.0154,11.236,0.017,11.219,0.023,11.246,0.021,,,,
1492,1454637979284843008,1454637979284843008,160374779,2.20918132084011,0.016271133,20.8225,0.2996,0,14.9465,0.0118,0,,,,,,,,,,,,,13.19431,0.0405812,,,,,,,11.87862,0.01512224,11.979195,0.0003,,,,,11.099,0.0197,10.829,0.0217,10.774,0.015,10.76,0.022,10.779,0.02,,,,
1493,1480606721649944448,1480606721649944448,232534183,1.17177357161611,0.013046929,20.6301,0.2834,0,15.6805,0.0164,0,,,,,,,,,,,,,13.5137,0.01462449,,,,,,,12.22153,0.01355875,12.24993,0.0003,,,,,11.49,0.0179,11.272,0.0191,11.244,0.0197,11.195,0.023,11.219,0.02,,,,
1494,1482399548375393792,1482399548375393792,105735716,2.57921290160496,0.012687386,,,0,16.1727,0.0127,17,,,,,,,,,,,,,13.61803,0.01079537,,,,,,,12.12536,0.0228624,12.223782,0.0003,,,,,11.278,0.0197,11.018,0.0255,10.963,0.0163,10.942,0.023,10.958,0.021,,,,
1495,1260937290697497728,1260937290697497728,156586791,1.40873573835028,0.04977593,18.7379,0.1082,0,15.1059,0.0089,0,,,,,,,,,,,,,13.32993,0.02358319,,,,,,,12.18656,0.01119744,12.1761465,0.0003,,,,,11.452,0.016,11.261,0.0147,11.218,0.0167,11.201000213623,0.0230000000447034,11.2030000686646,0.0209999997168779,,,,
1496,1283523630358662784,1283523630358662784,9058275,1.41825557962969,0.01436313,21.0879,0.2266,0,15.6862,0.0123,0,,,,,,,,,,,,,13.5225,0.02622855,,,,,,,12.23653,0.01859455,12.267638,0.0003,,,,,11.464,0.0161,11.239,0.0183,11.204,0.0163,11.1619997024536,0.0230000000447034,11.1859998703003,0.0209999997168779,,,,
1497,3817800453799517952,3817800453799517952,291038145,2.37535948032113,0.021364957,20.772,0.3618,0,15.5765,0.015,0,,,,,,,,,,,,,12.99607,0.02855262,,,,,,,,,11.695149,0.0003,,,,,10.792,0.0211,10.547,0.0223,10.499,0.0229,10.45,0.022,10.479,0.02,,,,
1498,3818570352456990208,3818570352456990208,290946692,1.96550865667982,0.025336936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.270421,0.0003,,,,,10.653,0.0215,10.533,0.0231,10.505,0.0246,10.48,0.023,10.498,0.02,,,,
1499,3818588902420301824,3818588902420301824,290946150,1.82189834991163,0.03403163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.873421,0.0003,,,,,11.012,0.0206,10.772,0.0216,10.73,0.0231,10.688,0.023,10.698,0.02,,,,
1500,3812274926833619712,3812274926833619712,301608665,1.74182324443912,0.018192975,21.0527,0.3318,0,15.9158,0.0173,256,,,,,,,,,,,,,13.27803,0.0323262,,,,,,,11.65963,0.0170307,11.823943,0.0003,,,,,10.862,0.0171,10.597,0.0206,10.54,0.0212,10.499,0.023,10.519,0.02,,,,
1501,578946851173046016,578946851173046016,286039258,1.67491897766138,0.020153012,,,,,,,,,,,,,,,,,,,13.31667,0.009078403,,,,,,,12.03291,0.02418826,11.91145,0.0003,,,,,11.169,0.0244,10.945,0.0225,10.873,0.0229,10.873,0.024,10.887,0.021,,,,
1502,3861816343800504448,3861816343800504448,350021698,2.27700310871274,0.022605436,20.9525,0.2625,0,15.1518,0.0072,0,,,,,,,,,,,,,12.83174,0.04107856,,,,,,,,,11.518784,0.0003,,,,,10.691,0.0229,10.456,0.0197,10.407,0.0172,10.391,0.022,10.415,0.02,,,,
1503,616665906801552640,616665906801552640,358658605,1.90405498118457,0.049559727,,,0,16.5224,0.0174,1,,,,,,,,,,,,,13.73344,0.02622871,,,,,,,12.13364,0.04356704,12.291886,0.0003,,,,,11.205,0.0246,10.841,0.0323,10.802,0.019,10.73,0.023,10.763,0.02,,,,
1504,616952295221104896,616952295221104896,82158373,2.76155870256561,0.017978193,21.6279,0.3366,256,15.7032,0.0114,0,,,,,,,,,,,,,13.10295,0.01741998,,,,,,,,,11.738436,0.0003,,,,,10.819,0.0187,10.528,0.0198,10.492,0.0151,10.471,0.023,10.502,0.021,,,,
1505,616912025607740160,616912025607740160,358658763,3.40109554523579,0.027456326,22.3622,0.4083,0,15.6392,0.0118,0,,,,,,,,,,,,,12.96341,0.02759565,,,,,,,,,11.559509,0.0003,,,,,10.575,0.0208,10.331,0.0331,10.287,0.02,10.259,0.023,10.259,0.021,,,,
1506,3880171968871734912,3880171968871734912,411151507,1.55091820630652,0.034016445,,,,,,,,,,,,,,,,,,,13.03891,0.002681705,,,,,,,11.78863,0.01870595,11.762348,0.0003,,,,,11.096,0.0206,10.926,0.02,10.883,0.0212,10.852,0.023,10.863,0.02,,,,
1507,3874669974031616000,3874669974031616000,411089731,2.43125388840275,0.019435665,,,0,16.1639,0.0126,0,,,,,,,,,,,,,13.47128,0.02551886,,,,,,,11.97945,0.01787268,12.11277,0.0003,,,,,11.169,0.0178,10.913,0.0214,10.853,0.0231,10.812,0.023,10.847,0.021,,,,
1508,3989550109997305984,3989550109997305984,95847014,1.58989301743873,0.016780734,21.6063,0.3933,0,15.9437,0.0174,0,,,,,,,,,,,,,13.5101,0.01474329,,,,,,,12.0935,0.02322113,12.185357,0.0003,,,,,11.305,0.015,11.068,0.0171,11.04,0.016,10.997,0.023,11.02,0.021,,,,
1509,3858980905175491200,3858980905175491200,374225437,1.80578179350088,0.015724732,,,0,16.0453,0.0189,0,,,,,,,,,,,,,13.63997,0.01656797,,,,,,,12.19832,0.01914395,12.301606,0.0003,,,,,11.466,0.0206,11.167,0.0196,11.156,0.0191,11.121,0.023,11.135,0.021,,,,
1510,582114406733795968,582114406733795968,379950034,1.47652813113216,0.02786158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.750097,0.0003,,,,,11.0590000152588,0.019200000911951,10.8800001144409,0.0222999993711709,10.8640003204346,0.0215000007301569,10.816,0.023,10.842,0.021,,,,
1511,654339130835888640,654339130835888640,358087174,1.06945742899224,0.017969863,,,,,,,,,,,,,,,,,,,12.9528,0.01475027,,,,,,,,,11.683132,0.0003,,,,,11.173999786377,0.0245999991893768,11.0270004272461,0.0303000006824731,10.923999786377,0.0179999992251396,10.9049997329712,0.0219999998807907,10.9289999008179,0.0209999997168779,,,,
1512,668371819784826368,668371819784826368,18936830,1.11317484654694,0.016727064,19.1385,0.0828,0,,,,,,,,,,,,,,,,13.38666,0.01131245,,,,,,,12.20852,0.01816847,12.154957,0.0003,,,,,11.5620002746582,0.0175999999046325,11.3999996185303,0.0205000005662441,11.3739995956421,0.0194000005722045,11.3280000686646,0.0219999998807907,11.3420000076294,0.0199999995529651,,,,
1513,3086314540577774464,3086314540577774464,65944056,1.75785112490453,0.021622114,,,,,,,,,,,,,,,,,,,,,,,,,,,11.67016,0.01671502,11.5254965,0.0003,,,,,11.0279998779297,0.02449999935925,10.8990001678467,0.0216000005602836,10.8730001449585,0.0172000005841255,10.8479995727539,0.0230000000447034,10.8590002059937,0.0209999997168779,,,,
1514,649953999289908736,649953999289908736,443859539,1.79030090755696,0.02894538,,,,,,,,,,,,,,,,,,,13.40037,0.01295383,,,,,,,12.34186,0.009433699,12.163065,0.0003,,,,,11.3920001983643,0.0187999997287988,11.2170000076294,0.0283000003546476,11.1700000762939,0.0168999992311,11.298999786377,0.0240000002086162,11.3070001602173,0.0209999997168779,,,,
1515,3166485774512378368,3166485774512378368,440856908,1.44040116957956,0.019265225,18.0341,0.0542,0,14.4714,0.0065,0,,,,,,,,,,,,,12.77215,0.01427793,,,,,,,11.68932,0.01332515,11.579411,0.0003,,,,,10.9670000076294,0.0210999995470047,10.8109998703003,0.0238000005483627,10.8009996414185,0.0168999992311,10.78600025177,0.0230000000447034,10.7919998168945,0.0199999995529651,,,,
1516,923394917552117120,923394917552117120,21373671,2.09279136067175,0.013575211,21.4723,0.3223,0,15.6361,0.0115,0,,,,,,,,,,,,,13.32854,0.01699944,,,,,,,11.95341,0.01515739,12.024751,0.0003,,,,,11.1879997253418,0.0165999997407197,10.9790000915527,0.0186999998986721,10.9219999313354,0.0167999994009733,10.8850002288818,0.0219999998807907,10.8970003128052,0.0209999997168779,,,,
1517,898276295241127680,898276295241127680,371080753,2.03418615563712,0.025477855,17.7796,0.0518,0,14.2783,0.0064,0,,,,,,,,,,,,,,,,,,,,,,,11.371681,0.0003,,,,,10.8149995803833,0.0189999993890523,10.6820001602173,0.0308999996632337,10.6309995651245,0.0168999992311,10.6120004653931,0.0219999998807907,10.6300001144409,0.0189999993890523,,,,
1518,604125220772531968,604125220772531968,323596433,1.66126467001614,0.015999056,,,,,,,,,,,,,,,,,,,13.41792,0.01554471,,,,,,,12.08812,0.0201923,12.141195,0.0003,,,,,11.373,0.0191,11.12,0.0223,11.066,0.0172,11.07,0.024,11.088,0.021,,,,
1519,619711279132586752,619711279132586752,59628690,1.68498167135611,0.02005922,,,,,,,,,,,,,,,,,,,13.58005,0.02203196,,,,,,,12.20821,0.01649136,12.257998,0.0003,,,,,11.427,0.0187,11.156,0.0199,11.126,0.0178,11.115,0.023,11.132,0.021,,,,
