source_id,tic_id,ra_gaia,dec_gaia,pmra,pmdec,parallax,rv,rv_unc,teff,teff_unc,logg,logg_unc,feh,feh_unc,snr_c1_iraf,snr_c2_iraf,snr_c3_iraf,snr_c4_iraf,tmag,Mast,Rast
5818589390742119040,447459772,252.557055923308,-61.320981972635,-10.3266068618966,-8.33358863602303,1.53272164336406,-22.4850006103516,0.151999995112419,6377.6685,90.0271450619885,4.0093236,0.181757569870623,-0.5564418,0.106910690906583,28.8346409971,37.602016457,45.2350108464,57.6851323531,11.9128525543611,1.23462733964015,1.83358868518984
6237071453362897536,12659220,239.700988465542,-23.7034536824706,1.87760302536026,11.3527229980486,3.06354080863835,-16.5030002593994,0.141000002622604,5737.5767,79.4089419387581,4.047953,0.18717066569774,-0.68876314,0.0640094547979848,49.6499862713,66.5809354403,76.7129296368,73.0383550365,11.5043614810106,1.00925727208266,1.58175440999699
5909703239268199424,306523063,265.471004081272,-62.8369690237649,-2.97548848079302,-39.8394716353499,2.14745959969206,-3.43400001525879,0.172999992966652,5628.333,82.5531049712496,4.0051527,0.180962822489566,-0.5908456,0.0641224865958504,46.3492615141,62.4235766241,65.9772145686,78.959361302,11.8121383581842,1.02223259044321,1.66866539619037
5911276017628394880,307047899,266.922259021407,-62.3487291480062,-2.1196524487106,17.4536137475259,2.29567043882294,-1.59399998188019,0.123000003397465,5990.6807,74.4278063344972,4.0611467,0.177835583534464,-0.6733713,0.0571392342056584,68.7026143663,90.0961620966,105.109627019,128.114910195,11.601676079202,1.07336718749446,1.60901897720194
5798991936007881088,262741074,229.576817524139,-70.2865223018181,-4.47674066048853,-7.24270519557443,1.38209277099227,-30.5799234005432,1.93366082709645,6925.8213,79.2259129389649,4.12967,0.178939070947851,-0.5007825,0.134368759068761,56.4720736304,64.5576777265,73.6651093795,68.7961629933,11.9312558393182,1.33563195960619,1.6595438309315
5796113753855507072,446859796,231.972274307567,-69.7108015354963,-3.17139224755029,-4.1350915221498,1.12642788086142,36.5019989013672,0.388000011444092,7648.2217,81.1641759657109,4.063431,0.178891493892115,-0.5982685,0.0806151838457528,63.719307474,56.5248834039,54.6694687518,69.2386447113,11.8573804236993,1.53666320372631,1.93001483331939
6655618829556618368,324614630,278.867296451814,-51.1258941462602,-7.35648443818927,12.2777874482635,2.42968150496952,5.26300001144409,0.0879999995231628,6036.1294,81.22894302647,4.180605,0.179708554151034,-0.50002337,0.070259907515409,41.5503438054,59.2607286606,63.3132803292,86.0834957341,11.7059030024753,1.07791043950595,1.39906088494827
4208160784268615424,100214682,292.572166860891,-6.37506320245535,-47.0053745163192,-106.658161556231,2.85702603989154,25.821485909729,1.85620271652631,6193.18,111.30502076671,4.118081,0.184593647847032,-1.9755058,0.292336080678354,20.5047956093,24.7213328896,29.1820617947,50.8305418257,11.9397249698647,0.812960898972144,1.34722633154507
6643202117759757440,446544916,286.613935071459,-55.6928937195876,10.0939658899819,-6.46349170653206,1.66882532955009,-35.2341981811523,4.5071927214199,6807.629,98.9941827358478,4.062994,0.214052291750576,-0.81504345,0.318234807498741,32.0167438334,34.8106482134,35.8674953939,51.2294309704,11.6042545835108,1.24534810717684,1.7420542910468
6129077627441726208,73595347,191.533204209764,-46.3398532781657,-12.5583298500159,0.00904879681576442,1.52960410547242,-31.2766309436035,2.67503594624537,6976.217,81.26768847669,4.121174,0.183713755768444,-0.5465603,0.167957710058627,62.1706421247,57.8344954004,51.0480062672,68.9474689167,11.6774847043673,1.33930340360283,1.68014040891669
6712029827673651840,269222147,284.546678198517,-43.7837731187982,21.302555290739,-19.4813850191406,2.92108284010077,-51.3009986877441,0.136000007390976,5868.9307,92.4379100752359,4.344536,0.181215646742706,-0.5956311,0.0884243632410126,32.7478683758,40.867627538,35.0810015139,40.9188912994,11.8636577104145,0.95913045151739,1.0943905471226
6712005805921918208,246703849,283.440360062928,-44.1396798088082,35.9878020419501,-1.02523519545084,4.94277156008754,-53.1619987487793,0.0979999974370003,5137.8955,80.9273976484123,4.541825,0.180197314613797,-0.6391783,0.0534933324452947,57.7680703128,77.2868460421,72.7555544503,78.4135379275,11.8341526429664,0.741454588680897,0.766106232507129
6779194972923182592,369458726,311.670284584439,-36.0805234031733,58.4776851321722,4.68460403130133,4.23226023755218,-25.0160007476807,0.0769999995827675,5640.914,74.1496701888163,4.4319625,0.17654735465105,-0.51575613,0.04872048104709,81.9180687955,106.091881654,113.200307928,115.265500631,11.4025808288575,0.900520643028999,0.957258399091274
2622421337750193920,39998994,336.943970371377,-7.14195241477098,22.6492135522777,-0.123285199019998,1.64535575800172,-32.4259986877441,0.144999995827675,6104.2188,80.6380508690958,4.0074935,0.183927530903728,-0.6215987,0.0812578112229958,47.4005881911,63.2732700087,62.6149280023,73.9091527589,11.9892599191233,1.14273979643105,1.76722636072123
6392021881848108032,410135321,339.477069462578,-66.9759768937714,31.364225018724,-18.878258896626,2.59172173660159,-10.7550001144409,0.10700000077486,5959.6406,80.0267028433406,4.237332,0.180352947253568,-0.57985497,0.0678530367018007,46.1995050731,62.4597723428,63.625389814,87.1046937031,11.6772774435311,1.0180063021601,1.27492394685541
